ID,Date,Source,Site_ID,POC,Daily Max 8-hour PM2.5_PM10_Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
8310,6/3/2023,AirNow,420070014,7,24.5,ug/m3 LC,77,Beaver Falls,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8311,6/4/2023,AirNow,420070014,7,25.2,ug/m3 LC,79,Beaver Falls,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8312,6/5/2023,AirNow,420070014,7,26.2,ug/m3 LC,81,Beaver Falls,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8313,6/6/2023,AirNow,420070014,7,37.1,ug/m3 LC,105,Beaver Falls,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8314,6/7/2023,AirNow,420070014,7,36.1,ug/m3 LC,102,Beaver Falls,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8315,6/8/2023,AirNow,420070014,7,40.8,ug/m3 LC,114,Beaver Falls,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8316,6/9/2023,AirNow,420070014,7,32.6,ug/m3 LC,94,Beaver Falls,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,7,Beaver,40.74779586,-80.31644171
8317,1/1/2023,AirNow,420110011,7,8.6,ug/m3 LC,36,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8318,1/2/2023,AirNow,420110011,7,15.5,ug/m3 LC,58,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8319,1/3/2023,AirNow,420110011,7,19.6,ug/m3 LC,67,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8320,1/4/2023,AirNow,420110011,7,14.4,ug/m3 LC,56,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8321,1/5/2023,AirNow,420110011,7,10.9,ug/m3 LC,45,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8322,1/6/2023,AirNow,420110011,7,7.8,ug/m3 LC,33,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8323,1/7/2023,AirNow,420110011,7,6.6,ug/m3 LC,28,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8324,1/8/2023,AirNow,420110011,7,7.1,ug/m3 LC,30,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8325,1/9/2023,AirNow,420110011,7,10.4,ug/m3 LC,43,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8326,1/10/2023,AirNow,420110011,7,20.3,ug/m3 LC,68,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8327,1/11/2023,AirNow,420110011,7,20,ug/m3 LC,68,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8328,1/12/2023,AirNow,420110011,7,12.3,ug/m3 LC,51,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8329,1/13/2023,AirNow,420110011,7,4.3,ug/m3 LC,18,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8330,1/14/2023,AirNow,420110011,7,2.2,ug/m3 LC,9,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8331,1/15/2023,AirNow,420110011,7,3.4,ug/m3 LC,14,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8332,1/16/2023,AirNow,420110011,7,4.5,ug/m3 LC,19,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8333,1/17/2023,AirNow,420110011,7,12.7,ug/m3 LC,52,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8334,1/18/2023,AirNow,420110011,7,12.6,ug/m3 LC,52,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8335,1/19/2023,AirNow,420110011,7,8.6,ug/m3 LC,36,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8336,1/21/2023,AirNow,420110011,7,3.6,ug/m3 LC,15,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8337,1/22/2023,AirNow,420110011,7,8.5,ug/m3 LC,35,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8338,1/23/2023,AirNow,420110011,7,5.1,ug/m3 LC,21,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8339,1/24/2023,AirNow,420110011,7,9.1,ug/m3 LC,38,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8340,1/25/2023,AirNow,420110011,7,12.6,ug/m3 LC,52,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8341,1/26/2023,AirNow,420110011,7,6.5,ug/m3 LC,27,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8342,1/27/2023,AirNow,420110011,7,8.2,ug/m3 LC,34,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8343,1/28/2023,AirNow,420110011,7,9.2,ug/m3 LC,38,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8344,1/29/2023,AirNow,420110011,7,18,ug/m3 LC,63,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8345,1/30/2023,AirNow,420110011,7,14.8,ug/m3 LC,57,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8346,1/31/2023,AirNow,420110011,7,7.6,ug/m3 LC,32,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8347,2/1/2023,AirNow,420110011,7,9.1,ug/m3 LC,38,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8348,2/2/2023,AirNow,420110011,7,16.7,ug/m3 LC,61,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8349,2/3/2023,AirNow,420110011,7,4.6,ug/m3 LC,19,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8350,2/4/2023,AirNow,420110011,7,3.6,ug/m3 LC,15,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8351,2/5/2023,AirNow,420110011,7,11.8,ug/m3 LC,49,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8352,2/6/2023,AirNow,420110011,7,16,ug/m3 LC,59,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8353,2/7/2023,AirNow,420110011,7,15.2,ug/m3 LC,58,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8354,2/8/2023,AirNow,420110011,7,19,ug/m3 LC,66,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8355,2/9/2023,AirNow,420110011,7,20.6,ug/m3 LC,69,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8356,2/10/2023,AirNow,420110011,7,6,ug/m3 LC,25,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8357,2/11/2023,AirNow,420110011,7,6.3,ug/m3 LC,26,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8358,2/12/2023,AirNow,420110011,7,15.6,ug/m3 LC,58,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8359,2/13/2023,AirNow,420110011,7,6.5,ug/m3 LC,27,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8360,2/14/2023,AirNow,420110011,7,6.8,ug/m3 LC,28,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8361,2/15/2023,AirNow,420110011,7,8.7,ug/m3 LC,36,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8362,2/16/2023,AirNow,420110011,7,16.2,ug/m3 LC,60,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8363,2/17/2023,AirNow,420110011,7,9.4,ug/m3 LC,39,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8364,2/18/2023,AirNow,420110011,7,7.8,ug/m3 LC,33,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8365,2/19/2023,AirNow,420110011,7,12.5,ug/m3 LC,52,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8366,2/20/2023,AirNow,420110011,7,11.3,ug/m3 LC,47,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8367,2/21/2023,AirNow,420110011,7,9.4,ug/m3 LC,39,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8368,2/22/2023,AirNow,420110011,7,11.2,ug/m3 LC,47,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8369,2/23/2023,AirNow,420110011,7,23.5,ug/m3 LC,75,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8370,2/24/2023,AirNow,420110011,7,6.5,ug/m3 LC,27,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8371,2/25/2023,AirNow,420110011,7,8.1,ug/m3 LC,34,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8372,2/26/2023,AirNow,420110011,7,13.7,ug/m3 LC,54,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8373,2/27/2023,AirNow,420110011,7,8.3,ug/m3 LC,35,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8374,2/28/2023,AirNow,420110011,7,7.6,ug/m3 LC,32,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8375,3/1/2023,AirNow,420110011,7,11.2,ug/m3 LC,47,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8376,3/2/2023,AirNow,420110011,7,12,ug/m3 LC,50,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8377,3/3/2023,AirNow,420110011,7,6.8,ug/m3 LC,28,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8378,3/4/2023,AirNow,420110011,7,2.5,ug/m3 LC,10,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8379,3/5/2023,AirNow,420110011,7,6.7,ug/m3 LC,28,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8380,3/6/2023,AirNow,420110011,7,6.5,ug/m3 LC,27,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8381,3/7/2023,AirNow,420110011,7,2.9,ug/m3 LC,12,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8382,3/8/2023,AirNow,420110011,7,2.5,ug/m3 LC,10,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8383,3/9/2023,AirNow,420110011,7,3.7,ug/m3 LC,15,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8384,3/10/2023,AirNow,420110011,7,9.1,ug/m3 LC,38,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8385,3/11/2023,AirNow,420110011,7,5.7,ug/m3 LC,24,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8386,3/12/2023,AirNow,420110011,7,6.1,ug/m3 LC,25,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8387,3/13/2023,AirNow,420110011,7,8.6,ug/m3 LC,36,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8388,3/14/2023,AirNow,420110011,7,5,ug/m3 LC,21,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8389,3/15/2023,AirNow,420110011,7,3.1,ug/m3 LC,13,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8390,3/16/2023,AirNow,420110011,7,7.3,ug/m3 LC,30,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8391,3/17/2023,AirNow,420110011,7,19.5,ug/m3 LC,67,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8392,3/18/2023,AirNow,420110011,7,6.1,ug/m3 LC,25,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8393,3/19/2023,AirNow,420110011,7,4.9,ug/m3 LC,20,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8394,3/20/2023,AirNow,420110011,7,9.6,ug/m3 LC,40,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8395,3/21/2023,AirNow,420110011,7,11.2,ug/m3 LC,47,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8396,3/22/2023,AirNow,420110011,7,10.5,ug/m3 LC,44,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8397,3/23/2023,AirNow,420110011,7,19.5,ug/m3 LC,67,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8398,3/24/2023,AirNow,420110011,7,10.2,ug/m3 LC,43,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8399,3/25/2023,AirNow,420110011,7,7.5,ug/m3 LC,31,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8400,3/26/2023,AirNow,420110011,7,6.3,ug/m3 LC,26,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8401,3/27/2023,AirNow,420110011,7,7.9,ug/m3 LC,33,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8402,3/28/2023,AirNow,420110011,7,6.4,ug/m3 LC,27,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8403,3/29/2023,AirNow,420110011,7,7.1,ug/m3 LC,30,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8404,3/30/2023,AirNow,420110011,7,5,ug/m3 LC,21,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8405,3/31/2023,AirNow,420110011,7,12.6,ug/m3 LC,52,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8406,4/1/2023,AirNow,420110011,7,7.7,ug/m3 LC,32,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8407,4/2/2023,AirNow,420110011,7,3.7,ug/m3 LC,15,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8408,4/3/2023,AirNow,420110011,7,7,ug/m3 LC,29,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8409,4/4/2023,AirNow,420110011,7,11.3,ug/m3 LC,47,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8410,4/5/2023,AirNow,420110011,7,12.3,ug/m3 LC,51,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8411,4/6/2023,AirNow,420110011,7,11.5,ug/m3 LC,48,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8412,4/7/2023,AirNow,420110011,7,4,ug/m3 LC,17,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8413,4/8/2023,AirNow,420110011,7,5.4,ug/m3 LC,23,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8414,4/9/2023,AirNow,420110011,7,8.5,ug/m3 LC,35,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8415,4/10/2023,AirNow,420110011,7,9.8,ug/m3 LC,41,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8416,4/11/2023,AirNow,420110011,7,9,ug/m3 LC,38,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8417,4/12/2023,AirNow,420110011,7,9,ug/m3 LC,38,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8418,4/13/2023,AirNow,420110011,7,10.6,ug/m3 LC,44,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8419,4/14/2023,AirNow,420110011,7,13,ug/m3 LC,53,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8420,4/15/2023,AirNow,420110011,7,6,ug/m3 LC,25,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8421,4/16/2023,AirNow,420110011,7,11,ug/m3 LC,46,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8422,4/17/2023,AirNow,420110011,7,5.1,ug/m3 LC,21,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8423,4/18/2023,AirNow,420110011,7,5.3,ug/m3 LC,22,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8424,4/19/2023,AirNow,420110011,7,7.1,ug/m3 LC,30,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8425,4/20/2023,AirNow,420110011,7,10.3,ug/m3 LC,43,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8426,4/21/2023,AirNow,420110011,7,11.9,ug/m3 LC,50,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8427,4/22/2023,AirNow,420110011,7,9.5,ug/m3 LC,40,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8428,4/23/2023,AirNow,420110011,7,5.4,ug/m3 LC,23,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8429,4/24/2023,AirNow,420110011,7,6.5,ug/m3 LC,27,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8430,4/25/2023,AirNow,420110011,7,7.4,ug/m3 LC,31,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8431,4/26/2023,AirNow,420110011,7,11.5,ug/m3 LC,48,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8432,4/27/2023,AirNow,420110011,7,13.7,ug/m3 LC,54,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8433,4/28/2023,AirNow,420110011,7,8.3,ug/m3 LC,35,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8434,4/29/2023,AirNow,420110011,7,2.7,ug/m3 LC,11,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8435,4/30/2023,AirNow,420110011,7,3.2,ug/m3 LC,13,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8436,5/1/2023,AirNow,420110011,7,3,ug/m3 LC,13,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8437,5/2/2023,AirNow,420110011,7,1.7,ug/m3 LC,7,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8438,5/3/2023,AirNow,420110011,7,1.9,ug/m3 LC,8,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8439,5/4/2023,AirNow,420110011,7,2.6,ug/m3 LC,11,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8440,5/5/2023,AirNow,420110011,7,4,ug/m3 LC,17,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8441,5/6/2023,AirNow,420110011,7,4.9,ug/m3 LC,20,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8442,5/7/2023,AirNow,420110011,7,7.9,ug/m3 LC,33,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8443,5/8/2023,AirNow,420110011,7,4.9,ug/m3 LC,20,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
8444,5/9/2023,AirNow,420110011,7,4.9,ug/m3 LC,20,Reading Airport,1,100,88101,PM2.5 - Local Conditions,39740,"Reading, PA",42,Pennsylvania,11,Berks,40.38335,-75.9686
